Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
IND,0,0,0,0,1,942.6,1901,1911,4,1,0,1,0.34622,0.28262,100000,28262,81630,2472832,24.73,24.76
IND,0,0,0,0,1,942.6,1901,1911,4,1,1,4,0.04743,0.16854,71738,12091,254935,2391202,33.33,33.41
IND,0,0,0,0,1,942.6,1901,1911,4,1,5,5,0.01355,0.06555,59647,3910,288460,2136267,35.82,35.8
IND,0,0,0,0,1,942.6,1901,1911,4,1,10,5,0.01065,0.05189,55737,2892,271455,1847807,33.15,33.13
IND,0,0,0,0,1,942.6,1901,1911,4,1,15,5,0.01687,0.08092,52845,4276,253535,1576352,29.83,29.81
IND,0,0,0,0,1,942.6,1901,1911,4,1,20,5,0.02208,0.10461,48569,5081,230142,1322817,27.24,27.21
IND,0,0,0,0,1,942.6,1901,1911,4,1,25,5,0.02275,0.10762,43488,4680,205740,1092674,25.13,25.1
IND,0,0,0,0,1,942.6,1901,1911,4,1,30,5,0.02371,0.11191,38808,4343,183182,886934,22.85,22.83
IND,0,0,0,0,1,942.6,1901,1911,4,1,35,5,0.02634,0.12357,34465,4259,161678,703752,20.42,20.39
IND,0,0,0,0,1,942.6,1901,1911,4,1,40,5,0.03051,0.14173,30206,4281,140328,542074,17.95,17.91
IND,0,0,0,0,1,942.6,1901,1911,4,1,45,5,0.03725,0.17038,25925,4417,118582,401747,15.5,15.45
IND,0,0,0,0,1,942.6,1901,1911,4,1,50,5,0.047,0.21029,21508,4523,96232,283164,13.17,13.11
IND,0,0,0,0,1,942.6,1901,1911,4,1,55,5,0.06106,0.26488,16985,4499,73678,186932,11.01,10.94
IND,0,0,0,0,1,942.6,1901,1911,4,1,60,5,0.08085,0.3363,12486,4199,51932,113254,9.07,8.98
IND,0,0,0,0,1,942.6,1901,1911,4,1,65,5,0.10798,0.42512,8287,3523,32628,61322,7.4,7.27
IND,0,0,0,0,1,942.6,1901,1911,4,1,70,5,0.14399,0.52939,4764,2522,17515,28694,6.02,5.79
IND,0,0,0,0,1,942.6,1901,1911,4,1,75,5,0.18961,0.64318,2242,1442,7605,11179,4.99,4.5
IND,0,0,0,0,1,942.6,1901,1911,4,1,80,99,0.22381,1,800,800,3574,3574,4.47,3.11
IND,0,0,0,0,1,942.6,1901,1911,4,2,0,1,0.3597,0.29154,100000,29154,81050,2318882,23.19,23.23
IND,0,0,0,0,1,942.6,1901,1911,4,2,1,4,0.05929,0.20508,70846,14529,245042,2237832,31.59,31.69
IND,0,0,0,0,1,942.6,1901,1911,4,2,5,5,0.01434,0.0692,56317,3897,271842,1992790,35.39,35.37
IND,0,0,0,0,1,942.6,1901,1911,4,2,10,5,0.01142,0.05553,52420,2911,254822,1720948,32.83,32.82
IND,0,0,0,0,1,942.6,1901,1911,4,2,15,5,0.01762,0.08437,49509,4177,237102,1466125,29.61,29.6
IND,0,0,0,0,1,942.6,1901,1911,4,2,20,5,0.02272,0.10747,45332,4872,214480,1229023,27.11,27.1
IND,0,0,0,0,1,942.6,1901,1911,4,2,25,5,0.02337,0.11038,40460,4466,191135,1014543,25.08,25.06
IND,0,0,0,0,1,942.6,1901,1911,4,2,30,5,0.02431,0.11457,35994,4124,169660,823408,22.88,22.86
IND,0,0,0,0,1,942.6,1901,1911,4,2,35,5,0.02683,0.12573,31870,4007,149332,653748,20.51,20.49
IND,0,0,0,0,1,942.6,1901,1911,4,2,40,5,0.03082,0.14309,27863,3987,129348,504415,18.1,18.08
IND,0,0,0,0,1,942.6,1901,1911,4,2,45,5,0.03722,0.17025,23876,4065,109218,375068,15.71,15.68
IND,0,0,0,0,1,942.6,1901,1911,4,2,50,5,0.04638,0.20781,19811,4117,88762,265850,13.42,13.38
IND,0,0,0,0,1,942.6,1901,1911,4,2,55,5,0.05946,0.25883,15694,4062,68315,177088,11.28,11.24
IND,0,0,0,0,1,942.6,1901,1911,4,2,60,5,0.07768,0.32522,11632,3783,48702,108773,9.35,9.29
IND,0,0,0,0,1,942.6,1901,1911,4,2,65,5,0.10655,0.42069,7849,3302,30990,60070,7.65,7.56
IND,0,0,0,0,1,942.6,1901,1911,4,2,70,5,0.13158,0.49505,4547,2251,17108,29080,6.4,6.18
IND,0,0,0,0,1,942.6,1901,1911,4,2,75,5,0.17761,0.61498,2296,1412,7950,11973,5.21,4.69
IND,0,0,0,0,1,942.6,1901,1911,4,2,80,99,0.21975,1,884,884,4023,4023,4.55,3.18
IND,0,0,0,0,1,942.1,1911,1921,4,1,0,1,0.3514,0.28606,100000,28606,81406,2471334,24.71,24.74
IND,0,0,0,0,1,942.1,1911,1921,4,1,1,4,0.04816,0.17084,71394,12197,253278,2389928,33.48,33.55
IND,0,0,0,0,1,942.1,1911,1921,4,1,5,5,0.0133,0.06434,59197,3809,286462,2136649,36.09,36.08
IND,0,0,0,0,1,942.1,1911,1921,4,1,10,5,0.01043,0.05082,55388,2815,269902,1850187,33.4,33.38
IND,0,0,0,0,1,942.1,1911,1921,4,1,15,5,0.01656,0.07953,52573,4181,252412,1580284,30.06,30.04
IND,0,0,0,0,1,942.1,1911,1921,4,1,20,5,0.02172,0.10301,48392,4985,229498,1327872,27.44,27.42
IND,0,0,0,0,1,942.1,1911,1921,4,1,25,5,0.02239,0.106,43407,4601,205532,1098374,25.3,25.28
IND,0,0,0,0,1,942.1,1911,1921,4,1,30,5,0.02335,0.11029,38806,4280,183330,892842,23.01,22.98
IND,0,0,0,0,1,942.1,1911,1921,4,1,35,5,0.02594,0.12182,34526,4206,162115,709512,20.55,20.52
IND,0,0,0,0,1,942.1,1911,1921,4,1,40,5,0.03008,0.13987,30320,4241,140998,547397,18.05,18.02
IND,0,0,0,0,1,942.1,1911,1921,4,1,45,5,0.03678,0.16841,26079,4392,119415,406399,15.58,15.54
IND,0,0,0,0,1,942.1,1911,1921,4,1,50,5,0.04648,0.20819,21687,4515,97148,286984,13.23,13.18
IND,0,0,0,0,1,942.1,1911,1921,4,1,55,5,0.0605,0.26275,17172,4512,74580,189837,11.06,10.99
IND,0,0,0,0,1,942.1,1911,1921,4,1,60,5,0.08027,0.33428,12660,4232,52720,115257,9.1,9.02
IND,0,0,0,0,1,942.1,1911,1921,4,1,65,5,0.10744,0.42347,8428,3569,33218,62537,7.42,7.29
IND,0,0,0,0,1,942.1,1911,1921,4,1,70,5,0.14351,0.52809,4859,2566,17880,29319,6.03,5.8
IND,0,0,0,0,1,942.1,1911,1921,4,1,75,5,0.18946,0.64283,2293,1474,7780,11439,4.99,4.5
IND,0,0,0,0,1,942.1,1911,1921,4,1,80,99,0.22381,1,819,819,3659,3659,4.47,3.11
IND,0,0,0,0,1,942.1,1911,1921,4,2,0,1,0.36512,0.29509,100000,29509,80819,2330333,23.3,23.34
IND,0,0,0,0,1,942.1,1911,1921,4,2,1,4,0.0602,0.2078,70491,14648,243308,2249513,31.91,32.01
IND,0,0,0,0,1,942.1,1911,1921,4,2,5,5,0.01395,0.0674,55843,3764,269805,2006206,35.93,35.9
IND,0,0,0,0,1,942.1,1911,1921,4,2,10,5,0.01112,0.05411,52079,2818,253350,1736401,33.34,33.32
IND,0,0,0,0,1,942.1,1911,1921,4,2,15,5,0.01713,0.08213,49261,4046,236190,1483051,30.11,30.08
IND,0,0,0,0,1,942.1,1911,1921,4,2,20,5,0.02207,0.10457,45215,4728,214255,1246861,27.58,27.55
IND,0,0,0,0,1,942.1,1911,1921,4,2,25,5,0.0227,0.10739,40487,4348,191565,1032606,25.5,25.47
IND,0,0,0,0,1,942.1,1911,1921,4,2,30,5,0.02361,0.11149,36139,4029,170622,841041,23.27,23.24
IND,0,0,0,0,1,942.1,1911,1921,4,2,35,5,0.02605,0.1223,32110,3927,150732,670418,20.88,20.84
IND,0,0,0,0,1,942.1,1911,1921,4,2,40,5,0.02991,0.13916,28183,3922,131110,519686,18.44,18.39
IND,0,0,0,0,1,942.1,1911,1921,4,2,45,5,0.03611,0.16562,24261,4018,111260,388576,16.02,15.96
IND,0,0,0,0,1,942.1,1911,1921,4,2,50,5,0.04499,0.20219,20243,4093,90982,277316,13.7,13.63
IND,0,0,0,0,1,942.1,1911,1921,4,2,55,5,0.05767,0.25201,16150,4070,70575,186333,11.54,11.46
IND,0,0,0,0,1,942.1,1911,1921,4,2,60,5,0.07533,0.31697,12080,3829,50828,115758,9.58,9.47
IND,0,0,0,0,1,942.1,1911,1921,4,2,65,5,0.09953,0.3985,8251,3288,33035,64931,7.87,7.71
IND,0,0,0,0,1,942.1,1911,1921,4,2,70,5,0.1318,0.49567,4963,2460,18665,31896,6.43,6.16
IND,0,0,0,0,1,942.1,1911,1921,4,2,75,5,0.17342,0.60487,2503,1514,8730,13231,5.29,4.75
IND,0,0,0,0,1,942.1,1911,1921,4,2,80,99,0.21975,1,989,989,4501,4501,4.55,3.2
IND,0,0,0,0,1,942.2,1921,1931,4,1,0,1,0.27998,0.23687,100000,23687,84603,2824404,28.24,28.26
IND,0,0,0,0,1,942.2,1921,1931,4,1,1,4,0.03796,0.13798,76313,10530,277369,2739800,35.9,35.96
IND,0,0,0,0,1,942.2,1921,1931,4,1,5,5,0.01227,0.05951,65783,3915,319128,2462432,37.43,37.41
IND,0,0,0,0,1,942.2,1921,1931,4,1,10,5,0.00961,0.04691,61868,2902,302085,2143304,34.64,34.62
IND,0,0,0,0,1,942.2,1921,1931,4,1,15,5,0.01531,0.07374,58966,4348,283960,1841219,31.23,31.2
IND,0,0,0,0,1,942.2,1921,1931,4,1,20,5,0.02013,0.09585,54618,5235,260002,1557259,28.51,28.48
IND,0,0,0,0,1,942.2,1921,1931,4,1,25,5,0.02076,0.09866,49383,4872,234735,1297257,26.27,26.24
IND,0,0,0,0,1,942.2,1921,1931,4,1,30,5,0.02166,0.10272,44511,4572,211125,1062522,23.87,23.84
IND,0,0,0,0,1,942.2,1921,1931,4,1,35,5,0.02409,0.11362,39939,4538,188350,851397,21.32,21.28
IND,0,0,0,0,1,942.2,1921,1931,4,1,40,5,0.02797,0.13073,35401,4628,165435,663047,18.73,18.69
IND,0,0,0,0,1,942.2,1921,1931,4,1,45,5,0.03428,0.15787,30773,4858,141720,497612,16.17,16.12
IND,0,0,0,0,1,942.2,1921,1931,4,1,50,5,0.04347,0.19603,25915,5080,116875,355892,13.73,13.67
IND,0,0,0,0,1,942.2,1921,1931,4,1,55,5,0.05663,0.24804,20835,5168,91255,239017,11.47,11.4
IND,0,0,0,0,1,942.2,1921,1931,4,1,60,5,0.07575,0.31844,15667,4989,65862,147762,9.43,9.33
IND,0,0,0,0,1,942.2,1921,1931,4,1,65,5,0.10205,0.40654,10678,4341,42538,81899,7.67,7.53
IND,0,0,0,0,1,942.2,1921,1931,4,1,70,5,0.13738,0.51128,6337,3240,23585,39362,6.21,5.97
IND,0,0,0,0,1,942.2,1921,1931,4,1,75,5,0.18296,0.6277,3097,1944,10625,15777,5.09,4.6
IND,0,0,0,0,1,942.2,1921,1931,4,1,80,99,0.22381,1,1153,1153,5152,5152,4.47,3.14
IND,0,0,0,0,1,942.2,1921,1931,4,2,0,1,0.29049,0.24435,100000,24435,84117,2694540,26.95,26.97
IND,0,0,0,0,1,942.2,1921,1931,4,2,1,4,0.04753,0.16893,75565,12765,268573,2610423,34.55,34.61
IND,0,0,0,0,1,942.2,1921,1931,4,2,5,5,0.01296,0.06277,62800,3942,304145,2341849,37.29,37.26
IND,0,0,0,0,1,942.2,1921,1931,4,2,10,5,0.01034,0.05041,58858,2967,286872,2037704,34.62,34.59
IND,0,0,0,0,1,942.2,1921,1931,4,2,15,5,0.01591,0.07649,55891,4275,268768,1750832,31.33,31.29
IND,0,0,0,0,1,942.2,1921,1931,4,2,20,5,0.02048,0.09743,51616,5029,245508,1482064,28.71,28.68
IND,0,0,0,0,1,942.2,1921,1931,4,2,25,5,0.02106,0.10005,46587,4661,221282,1236557,26.54,26.5
IND,0,0,0,0,1,942.2,1921,1931,4,2,30,5,0.02191,0.10387,41926,4355,198742,1015274,24.22,24.17
IND,0,0,0,0,1,942.2,1921,1931,4,2,35,5,0.02418,0.11402,37571,4284,177145,816532,21.73,21.68
IND,0,0,0,0,1,942.2,1921,1931,4,2,40,5,0.02777,0.12984,33287,4322,155630,639387,19.21,19.15
IND,0,0,0,0,1,942.2,1921,1931,4,2,45,5,0.03353,0.15467,28965,4480,133625,483757,16.7,16.64
IND,0,0,0,0,1,942.2,1921,1931,4,2,50,5,0.0418,0.18922,24485,4633,110842,350132,14.3,14.22
IND,0,0,0,0,1,942.2,1921,1931,4,2,55,5,0.05364,0.2365,19852,4695,87522,239289,12.05,11.96
IND,0,0,0,0,1,942.2,1921,1931,4,2,60,5,0.07024,0.29874,15157,4528,64465,151767,10.01,9.89
IND,0,0,0,0,1,942.2,1921,1931,4,2,65,5,0.09314,0.37774,10629,4015,43108,87302,8.21,8.04
IND,0,0,0,0,1,942.2,1921,1931,4,2,70,5,0.12404,0.47339,6614,3131,25242,44194,6.68,6.4
IND,0,0,0,0,1,942.2,1921,1931,4,2,75,5,0.16451,0.58283,3483,2030,12340,18952,5.44,4.9
IND,0,0,0,0,1,942.2,1921,1931,4,2,80,99,0.21975,1,1453,1453,6612,6612,4.55,3.25
IND,0,0,0,0,1,942.7,1931,1941,4,1,0,1,0.2398,0.20746,100000,20746,86515,3162434,31.62,31.63
IND,0,0,0,0,1,942.7,1931,1941,4,1,1,4,0.03208,0.11827,79254,9373,292196,3075919,38.81,38.85
IND,0,0,0,0,1,942.7,1931,1941,4,1,5,5,0.01065,0.05186,69881,3624,340345,2783722,39.84,39.8
IND,0,0,0,0,1,942.7,1931,1941,4,1,10,5,0.00832,0.04075,66257,2700,324535,2443377,36.88,36.84
IND,0,0,0,0,1,942.7,1931,1941,4,1,15,5,0.01332,0.06446,63557,4097,307542,2118842,33.34,33.3
IND,0,0,0,0,1,942.7,1931,1941,4,1,20,5,0.01757,0.08416,59460,5004,284790,1811300,30.46,30.42
IND,0,0,0,0,1,942.7,1931,1941,4,1,25,5,0.01812,0.08666,54456,4719,260482,1526510,28.03,27.99
IND,0,0,0,0,1,942.7,1931,1941,4,1,30,5,0.01892,0.09032,49737,4492,237455,1266027,25.45,25.41
IND,0,0,0,0,1,942.7,1931,1941,4,1,35,5,0.02107,0.10008,45245,4528,214905,1028572,22.73,22.68
IND,0,0,0,0,1,942.7,1931,1941,4,1,40,5,0.02452,0.1155,40717,4703,191828,813667,19.98,19.93
IND,0,0,0,0,1,942.7,1931,1941,4,1,45,5,0.03015,0.14017,36014,5048,167450,621840,17.27,17.2
IND,0,0,0,0,1,942.7,1931,1941,4,1,50,5,0.03839,0.17513,30966,5423,141272,454390,14.67,14.6
IND,0,0,0,0,1,942.7,1931,1941,4,1,55,5,0.05046,0.22405,25543,5723,113408,313117,12.26,12.17
IND,0,0,0,0,1,942.7,1931,1941,4,1,60,5,0.06781,0.28991,19820,5746,84735,199710,10.08,9.96
IND,0,0,0,0,1,942.7,1931,1941,4,1,65,5,0.09227,0.37488,14074,5276,57180,114975,8.17,8
IND,0,0,0,0,1,942.7,1931,1941,4,1,70,5,0.12588,0.47875,8798,4212,33460,57795,6.57,6.3
IND,0,0,0,0,1,942.7,1931,1941,4,1,75,5,0.17031,0.59725,4586,2739,16082,24335,5.31,4.8
IND,0,0,0,0,1,942.7,1931,1941,4,1,80,99,0.22381,1,1847,1847,8252,8252,4.47,3.2
IND,0,0,0,0,1,942.7,1931,1941,4,2,0,1,0.24859,0.21401,100000,21401,86089,3023854,30.24,30.25
IND,0,0,0,0,1,942.7,1931,1941,4,2,1,4,0.04026,0.14557,78599,11442,284201,2937765,37.38,37.42
IND,0,0,0,0,1,942.7,1931,1941,4,2,5,5,0.01149,0.05584,67157,3750,326410,2653564,39.51,39.47
IND,0,0,0,0,1,942.7,1931,1941,4,2,10,5,0.00917,0.04482,63407,2842,309930,2327154,36.7,36.66
IND,0,0,0,0,1,942.7,1931,1941,4,2,15,5,0.0141,0.06809,60565,4124,292515,2017224,33.31,33.26
IND,0,0,0,0,1,942.7,1931,1941,4,2,20,5,0.01816,0.08683,56441,4901,269952,1724709,30.56,30.51
IND,0,0,0,0,1,942.7,1931,1941,4,2,25,5,0.01867,0.08919,51540,4597,246208,1454757,28.23,28.17
IND,0,0,0,0,1,942.7,1931,1941,4,2,30,5,0.01943,0.09264,46943,4349,223842,1208549,25.75,25.69
IND,0,0,0,0,1,942.7,1931,1941,4,2,35,5,0.02144,0.10175,42594,4334,202135,984707,23.12,23.05
IND,0,0,0,0,1,942.7,1931,1941,4,2,40,5,0.02463,0.11602,38260,4439,180202,782572,20.45,20.38
IND,0,0,0,0,1,942.7,1931,1941,4,2,45,5,0.02976,0.13849,33821,4684,157395,602369,17.81,17.73
IND,0,0,0,0,1,942.7,1931,1941,4,2,50,5,0.03716,0.16999,29137,4953,133302,444974,15.27,15.18
IND,0,0,0,0,1,942.7,1931,1941,4,2,55,5,0.0478,0.21349,24184,5163,108012,311672,12.89,12.77
IND,0,0,0,0,1,942.7,1931,1941,4,2,60,5,0.06284,0.27154,19021,5165,82192,203659,10.71,10.56
IND,0,0,0,0,1,942.7,1931,1941,4,2,65,5,0.08382,0.34649,13856,4801,57278,121467,8.77,8.56
IND,0,0,0,0,1,942.7,1931,1941,4,2,70,5,0.1126,0.43932,9055,3978,35330,64189,7.09,6.78
IND,0,0,0,0,1,942.7,1931,1941,4,2,75,5,0.1511,0.54836,5077,2784,18425,28859,5.68,5.13
IND,0,0,0,0,1,942.7,1931,1941,4,2,80,99,0.21975,1,2293,2293,10434,10434,4.55,3.33
IND,0,0,0,0,1,942.8,1941,1951,4,1,0,1,0.20362,0.17982,100000,17982,88312,3592882,35.93,35.91
IND,0,0,0,0,1,942.8,1941,1951,4,1,1,4,0.02673,0.09986,82018,8190,306385,3504570,42.73,42.73
IND,0,0,0,0,1,942.8,1941,1951,4,1,5,5,0.00869,0.0425,73828,3138,361295,3198185,43.32,43.26
IND,0,0,0,0,1,942.8,1941,1951,4,1,10,5,0.00677,0.03329,70690,2353,347568,2836890,40.13,40.07
IND,0,0,0,0,1,942.8,1941,1951,4,1,15,5,0.01089,0.05302,68337,3623,332628,2489323,36.43,36.36
IND,0,0,0,0,1,942.8,1941,1951,4,1,20,5,0.01442,0.06958,64714,4503,312312,2156695,33.33,33.26
IND,0,0,0,0,1,942.8,1941,1951,4,1,25,5,0.01487,0.07168,60211,4316,290265,1844383,30.63,30.56
IND,0,0,0,0,1,942.8,1941,1951,4,1,30,5,0.01554,0.0748,55895,4181,269022,1554118,27.8,27.73
IND,0,0,0,0,1,942.8,1941,1951,4,1,35,5,0.01733,0.08307,51714,4296,247830,1285095,24.85,24.77
IND,0,0,0,0,1,942.8,1941,1951,4,1,40,5,0.02022,0.09625,47418,4564,225680,1037265,21.87,21.78
IND,0,0,0,0,1,942.8,1941,1951,4,1,45,5,0.02495,0.11745,42854,5033,201688,811585,18.94,18.84
IND,0,0,0,0,1,942.8,1941,1951,4,1,50,5,0.03194,0.14791,37821,5594,175120,609898,16.13,16.01
IND,0,0,0,0,1,942.8,1941,1951,4,1,55,5,0.0423,0.19127,32227,6164,145725,434778,13.49,13.36
IND,0,0,0,0,1,942.8,1941,1951,4,1,60,5,0.05739,0.25093,26063,6540,113965,289053,11.09,10.92
IND,0,0,0,0,1,942.8,1941,1951,4,1,65,5,0.07912,0.33028,19523,6448,81495,175088,8.97,8.75
IND,0,0,0,0,1,942.8,1941,1951,4,1,70,5,0.10985,0.4309,13075,5634,51290,93593,7.16,6.83
IND,0,0,0,0,1,942.8,1941,1951,4,1,75,5,0.15195,0.5506,7441,4097,26962,42303,5.69,5.1
IND,0,0,0,0,1,942.8,1941,1951,4,1,80,99,0.21799,1,3344,3344,15340,15340,4.59,3.3
IND,0,0,0,0,1,942.8,1941,1951,4,2,0,1,0.21093,0.1855,100000,18550,87942,3409482,34.09,34.09
IND,0,0,0,0,1,942.8,1941,1951,4,2,1,4,0.03372,0.12386,81450,10088,299178,3321540,40.78,40.79
IND,0,0,0,0,1,942.8,1941,1951,4,2,5,5,0.00985,0.04806,71362,3430,348235,3022362,42.35,42.29
IND,0,0,0,0,1,942.8,1941,1951,4,2,10,5,0.00786,0.03855,67932,2619,333112,2674127,39.36,39.3
IND,0,0,0,0,1,942.8,1941,1951,4,2,15,5,0.01209,0.05867,65313,3832,316985,2341015,35.84,35.78
IND,0,0,0,0,1,942.8,1941,1951,4,2,20,5,0.01557,0.07493,61481,4607,295888,2024030,32.92,32.85
IND,0,0,0,0,1,942.8,1941,1951,4,2,25,5,0.01602,0.07699,56874,4379,273422,1728142,30.39,30.31
IND,0,0,0,0,1,942.8,1941,1951,4,2,30,5,0.01666,0.07997,52495,4198,251980,1454720,27.71,27.63
IND,0,0,0,0,1,942.8,1941,1951,4,2,35,5,0.0184,0.08794,48297,4247,230868,1202740,24.9,24.82
IND,0,0,0,0,1,942.8,1941,1951,4,2,40,5,0.02114,0.10041,44050,4423,209192,971872,22.06,21.97
IND,0,0,0,0,1,942.8,1941,1951,4,2,45,5,0.02557,0.12017,39627,4762,186230,762680,19.25,19.14
IND,0,0,0,0,1,942.8,1941,1951,4,2,50,5,0.03198,0.14806,34865,5162,161420,576450,16.53,16.41
IND,0,0,0,0,1,942.8,1941,1951,4,2,55,5,0.04125,0.18698,29703,5554,134630,415030,13.97,13.83
IND,0,0,0,0,1,942.8,1941,1951,4,2,60,5,0.05448,0.23976,24149,5790,106270,280400,11.61,11.44
IND,0,0,0,0,1,942.8,1941,1951,4,2,65,5,0.07317,0.30928,18359,5678,77600,174130,9.48,9.25
IND,0,0,0,0,1,942.8,1941,1951,4,2,70,5,0.09928,0.39768,12681,5043,50798,96530,7.61,7.28
IND,0,0,0,0,1,942.8,1941,1951,4,2,75,5,0.13525,0.50537,7638,3860,28540,45732,5.99,5.43
IND,0,0,0,0,1,942.8,1941,1951,4,2,80,99,0.21975,1,3778,3778,17192,17192,4.55,3.43
IND,0,0,0,0,1,942.3,1951,1961,4,1,0,1,0.15816,0.14342,100000,14342,90678,4210157,42.1,42.04
IND,0,0,0,0,1,942.3,1951,1961,4,1,1,4,0.01946,0.07402,85658,6340,325844,4119479,48.09,48.04
IND,0,0,0,0,1,942.3,1951,1961,4,1,5,5,0.00665,0.03273,79318,2596,390100,3793635,47.83,47.72
IND,0,0,0,0,1,942.3,1951,1961,4,1,10,5,0.00517,0.02552,76722,1958,378715,3403535,44.36,44.25
IND,0,0,0,0,1,942.3,1951,1961,4,1,15,5,0.00837,0.04097,74764,3063,366162,3024820,40.46,40.35
IND,0,0,0,0,1,942.3,1951,1961,4,1,20,5,0.01111,0.05407,71701,3877,348812,2658658,37.08,36.96
IND,0,0,0,0,1,942.3,1951,1961,4,1,25,5,0.01147,0.05573,67824,3780,329670,2309845,34.06,33.93
IND,0,0,0,0,1,942.3,1951,1961,4,1,30,5,0.01199,0.05821,64044,3728,310900,1980175,30.92,30.79
IND,0,0,0,0,1,942.3,1951,1961,4,1,35,5,0.0134,0.06483,60316,3910,291805,1669275,27.68,27.54
IND,0,0,0,0,1,942.3,1951,1961,4,1,40,5,0.01567,0.0754,56406,4253,271398,1377470,24.42,24.27
IND,0,0,0,0,1,942.3,1951,1961,4,1,45,5,0.01941,0.09257,52153,4828,248695,1106073,21.21,21.05
IND,0,0,0,0,1,942.3,1951,1961,4,1,50,5,0.02499,0.11761,47325,5566,222710,857378,18.12,17.94
IND,0,0,0,0,1,942.3,1951,1961,4,1,55,5,0.03334,0.15386,41759,6425,192732,634668,15.2,15
IND,0,0,0,0,1,942.3,1951,1961,4,1,60,5,0.04573,0.20518,35334,7250,158545,441935,12.51,12.27
IND,0,0,0,0,1,942.3,1951,1961,4,1,65,5,0.06399,0.27582,28084,7746,121055,283390,10.09,9.79
IND,0,0,0,0,1,942.3,1951,1961,4,1,70,5,0.09063,0.36946,20338,7514,82905,162335,7.98,7.57
IND,0,0,0,0,1,942.3,1951,1961,4,1,75,5,0.12891,0.48745,12824,6251,48492,79430,6.19,5.54
IND,0,0,0,0,1,942.3,1951,1961,4,1,80,99,0.21246,1,6573,6573,30938,30938,4.71,3.44
IND,0,0,0,0,1,942.3,1951,1961,4,2,0,1,0.16368,0.14794,100000,14794,90384,3999853,40,39.89
IND,0,0,0,0,1,942.3,1951,1961,4,2,1,4,0.02536,0.09508,85206,8101,319445,3909469,45.88,45.77
IND,0,0,0,0,1,942.3,1951,1961,4,2,5,5,0.00783,0.0384,77105,2961,378122,3590023,46.56,46.38
IND,0,0,0,0,1,942.3,1951,1961,4,2,10,5,0.00625,0.03078,74144,2282,365015,3211901,43.32,43.13
IND,0,0,0,0,1,942.3,1951,1961,4,2,15,5,0.00961,0.04691,71862,3371,350882,2846886,39.62,39.42
IND,0,0,0,0,1,942.3,1951,1961,4,2,20,5,0.01239,0.06008,68491,4115,332168,2496003,36.44,36.24
IND,0,0,0,0,1,942.3,1951,1961,4,2,25,5,0.01274,0.06173,64376,3974,311945,2163836,33.61,33.39
IND,0,0,0,0,1,942.3,1951,1961,4,2,30,5,0.01325,0.06414,60402,3874,292325,1851891,30.66,30.43
IND,0,0,0,0,1,942.3,1951,1961,4,2,35,5,0.01464,0.07062,56528,3992,272660,1559566,27.59,27.34
IND,0,0,0,0,1,942.3,1951,1961,4,2,40,5,0.01684,0.0808,52536,4245,252068,1286906,24.5,24.23
IND,0,0,0,0,1,942.3,1951,1961,4,2,45,5,0.02039,0.09702,48291,4685,229742,1034838,21.43,21.14
IND,0,0,0,0,1,942.3,1951,1961,4,2,50,5,0.02557,0.12017,43606,5240,204930,805096,18.46,18.14
IND,0,0,0,0,1,942.3,1951,1961,4,2,55,5,0.0331,0.15287,38366,5865,177168,600166,15.64,15.28
IND,0,0,0,0,1,942.3,1951,1961,4,2,60,5,0.04398,0.19812,32501,6439,146408,422998,13.01,12.77
IND,0,0,0,0,1,942.3,1951,1961,4,2,65,5,0.0596,0.25934,26062,6759,113412,276591,10.61,10.3
IND,0,0,0,0,1,942.3,1951,1961,4,2,70,5,0.08196,0.3401,19303,6565,80102,163178,8.45,8.03
IND,0,0,0,0,1,942.3,1951,1961,4,2,75,5,0.11381,0.44301,12738,5643,49582,83076,6.52,5.89
IND,0,0,0,0,1,942.3,1951,1961,4,2,80,99,0.21183,1,7095,7095,33493,33493,4.72,3.58
IND,0,0,0,0,1,1026.01,1961,1970,1,1,0,1,0.14215,0.13013,100000,13013,91542,4636318,46.36,46.37
IND,0,0,0,0,1,1026.01,1961,1970,1,1,1,1,0.03846,0.03773,86987,3282,85346,4544776,52.25,52.26
IND,0,0,0,0,1,1026.01,1961,1970,1,1,2,1,0.01173,0.01166,83705,976,83217,4459430,53.28,53.3
IND,0,0,0,0,1,1026.01,1961,1970,1,1,3,1,0.01052,0.01047,82729,866,82296,4376213,52.9,52.92
IND,0,0,0,0,1,1026.01,1961,1970,1,1,4,1,0.00946,0.00942,81863,771,81478,4293917,52.45,52.47
IND,0,0,0,0,1,1026.01,1961,1970,1,1,5,1,0.00852,0.00848,81092,688,80748,4212440,51.95,51.97
IND,0,0,0,0,1,1026.01,1961,1970,1,1,6,1,0.00772,0.00769,80404,618,80095,4131692,51.39,51.41
IND,0,0,0,0,1,1026.01,1961,1970,1,1,7,1,0.00703,0.00701,79786,559,79506,4051597,50.78,50.8
IND,0,0,0,0,1,1026.01,1961,1970,1,1,8,1,0.00645,0.00642,79227,509,78972,3972090,50.14,50.16
IND,0,0,0,0,1,1026.01,1961,1970,1,1,9,1,0.00598,0.00596,78718,469,78484,3893118,49.46,49.48
